"Gene.ID","moduleColor","GS.disease","p.GS.disease","MM.yellow","p.MM.yellow","MM.blue","p.MM.blue","MM.greenyellow","p.MM.greenyellow","MM.green","p.MM.green","MM.purple","p.MM.purple","MM.turquoise","p.MM.turquoise","MM.magenta","p.MM.magenta","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.red","p.MM.red"
"ENSG00000258675","blue",-0.67979974830939,0.206737908726691,-0.430494819849303,0.469312129807267,0.970998456428621,0.00590292388112615,-0.488959572236275,0.403220396744907,-0.418886861748819,0.482692658732789,-0.0130913688050135,0.983332027672372,0.561709066366011,0.32443719002928,-0.278813133505375,0.649658643883895,-0.754111218189053,0.140843525302773,-0.256351206546804,0.67721450907243,0.395465674189827,0.509928563516711,-0.227395791515025,0.712985610681345
"ENSG00000170439","blue",0.668281995745535,0.217570551023461,0.386971303269408,0.519881882377056,-0.789698040090382,0.112047186409227,0.221968145434443,0.719719603553102,0.289957763057688,0.636054839915724,-0.310882609628583,0.610643748808607,-0.393772362381659,0.51190958488949,0.497145764021732,0.394152451235168,0.604517255006181,0.280165522978542,0.290666973943916,0.635190734853447,-0.52010151744827,0.368988322447483,-0.252250503600688,0.682264036817017
"ENSG00000259315","blue",-0.665664103239089,0.220054058694352,-0.368818066915372,0.541281008245457,0.890898499964592,0.0425443493541241,-0.681307237850297,0.205331571328856,-0.0882762624900019,0.887749321948208,-0.0438522324219274,0.944183503815169,0.529259529540101,0.359061947564068,-0.434117440027395,0.465152951024621,-0.516619210589168,0.372779946638407,-0.578934578051656,0.306422099978938,0.153034596458927,0.80591354438541,-0.198209527554657,0.749294134422304
"ENSG00000266588","blue",-0.659285067210728,0.226138120009559,-0.431301472305888,0.468385308686061,0.977150661022313,0.00413190378068252,-0.648609093904197,0.236421677144368,-0.362630681044351,0.548613252740141,-0.19358261643596,0.755071151723226,0.573156826414494,0.312435381818389,-0.186253401833479,0.764233135493551,-0.694936961342166,0.192740019308742,-0.317234563261723,0.60296540745552,0.224932942975473,0.716040154844386,-0.430048357916035,0.469825272020823
"ENSG00000141150","blue",-0.65758938218221,0.227763069730632,-0.429348911155421,0.470629426018642,0.951810161924181,0.0126067353173722,-0.343415613262787,0.571502963496335,-0.535737961818869,0.352080105564922,0.0606119347262349,0.92287376732467,0.545986135583914,0.34110506137975,-0.242889991815609,0.69381114934772,-0.825114060067997,0.0854539350543005,-0.108824371433463,0.861714482183073,0.522229383346002,0.366676070337499,-0.160145556361863,0.796971301311492
"ENSG00000010810","blue",-0.656849253088972,0.228473327064648,-0.603741217829302,0.280952911374631,0.903401128255615,0.0355137808807737,-0.552304238484864,0.334382113430775,-0.657131317657771,0.228202574959774,-0.516634942344441,0.37276279649078,0.326633103856888,0.591635941277408,0.313485565130475,0.607495201632949,-0.651788736838839,0.233345816560829,0.07807026410482,0.900698920445529,0.111734173983383,0.858032205211225,-0.652649624329295,0.232514927352899
"ENSG00000211829","blue",-0.653619366408729,0.231579950287246,-0.379058653737209,0.529188272308094,0.923830478124032,0.0249448262950009,-0.389767810404516,0.516600756121242,-0.378047786835545,0.530379563168281,0.137140402434177,0.825936308416487,0.561277522519836,0.324891856805894,-0.392975716131882,0.512842130263369,-0.748859009933956,0.145255457718066,-0.272321014260106,0.657604605345876,0.482864097694286,0.410003552852899,-0.0674811895474437,0.914145534483894
"ENSG00000160685","blue",0.652838886694545,0.232332368908048,0.392729262521235,0.513130696140106,-0.958765117666199,0.00998910114506676,0.653766338720935,0.231438337067763,0.273844585918362,0.655738467362174,0.118361857877361,0.849649624817982,-0.589335852080533,0.295673192040106,0.293882103543825,0.631275857303769,0.662003023508329,0.223540245429455,0.407846973984054,0.495491843390247,-0.228822864697383,0.711216509249923,0.349634127675096,0.564075892396517
"ENSG00000233968","blue",0.649159299673155,0.235888642412222,0.5660082916172,0.319916424641475,-0.908141153656605,0.0329563405011711,0.256278688233678,0.677303757711337,0.810701694049598,0.096010985694397,0.203893142326914,0.742205308021147,-0.369485562500968,0.540491154398046,-0.178280592047893,0.774214360292741,0.828165434882983,0.0832676579177644,-0.243328421315418,0.693269670949513,-0.456916021847378,0.43916577465266,0.36650028767818,0.544025403178069
"ENSG00000235711","blue",-0.641343192592616,0.243491448737971,-0.517887268480488,0.371398169935091,0.850090710921351,0.0680866068073028,-0.0491823030976404,0.93740440154872,-0.796430407006989,0.106825778155335,0.0706176970670882,0.910161542317452,0.34874255775773,0.565139617621582,-0.00334484575683766,0.995741218052587,-0.847763389094788,0.0696527034116057,0.259200538158181,0.673709233954013,0.651158663223019,0.233954448865347,-0.0554714056623657,0.929407850941349
"ENSG00000115267","blue",-0.640738239311383,0.244082621219112,-0.518882029156867,0.370315066939663,0.956816051440795,0.0107024704748451,-0.48960307684662,0.402505832947008,-0.647454205729075,0.237541590855399,-0.310237510090762,0.611424501560929,0.472297897372148,0.421823368407553,0.112840416270552,0.856632601589092,-0.780506346479978,0.119295597254279,0.0280462436693721,0.964295095509289,0.295283242456041,0.629571034574462,-0.532598038864075,0.355459819017207
"ENSG00000272688","blue",0.633743808095647,0.250945801474342,0.447913180551344,0.449388310143839,-0.952668923208716,0.0122728619080361,0.317718913326458,0.602380617799237,0.639370264316219,0.245420866780845,0.0172505446175329,0.978037013823025,-0.535590914086646,0.35223820582552,0.113991420743204,0.855176553284465,0.866877349826516,0.0571273213014609,-0.0145564696940737,0.981466781700793,-0.526769858627362,0.361753977300169,0.259554624388368,0.673273826800347
"ENSG00000137819","blue",-0.628383656982239,0.256239958967262,-0.311295926398289,0.610143609778317,0.858793097952528,0.0623301599476727,-0.595381954493939,0.289471024283454,-0.0710094653024531,0.909663979752076,0.0820033254705837,0.895707259688798,0.554848931212818,0.331683845697241,-0.524165096554103,0.364575687524346,-0.53920162609338,0.348361168528333,-0.575786134279926,0.309695177061142,0.242842926151298,0.693869281016238,-0.0894362192986801,0.886278261099818
"ENSG00000086717","blue",0.621391147910028,0.263190734057805,0.540271215874934,0.347214721958919,-0.916979883308802,0.0283547202587863,0.356943159171289,0.555369882584955,0.763379735679121,0.133156629639881,0.290474660380203,0.635425031179488,-0.410703124624809,0.492173803873636,-0.203082829448382,0.743215444121003,0.809964159348065,0.0965612453737894,-0.189317421836213,0.760401308270084,-0.370062180384237,0.539809018572309,0.491368933747045,0.400546503175653
"ENSG00000145819","blue",0.620653589347034,0.263926785036459,0.472319652456477,0.421798953208118,-0.892945849038041,0.0413656036213872,0.141028833035785,0.821033528325908,0.750307460854854,0.144034747135832,-0.0489384898411833,0.937714460408825,-0.446432523873516,0.451074549846944,0.0489694952246876,0.937675030460345,0.881963738468549,0.047809511483538,-0.181246209963813,0.770499930305616,-0.627336405253417,0.257277780886761,0.146388856902367,0.814279781615979
"ENSG00000157379","blue",-0.619898725198305,0.264680673930052,-0.517501733883922,0.371818148143801,0.928183829193844,0.0228524454464059,-0.338420925617677,0.577481414372049,-0.751676481137478,0.142883765020475,-0.226697319104032,0.713851707720974,0.445433370579004,0.452213218736229,0.138808396090214,0.823832865218251,-0.837436397874667,0.0767334493275854,0.166942349703475,0.788433888908625,0.418894298494015,0.482684060752786,-0.444888876750133,0.452834008645572
"ENSG00000147257","blue",-0.616471450833615,0.2681107122718,-0.312299016781354,0.608930104444155,0.859730090355194,0.0617198892480546,-0.719658802041671,0.170490829271309,-0.0140929049952975,0.982056950041922,-0.0494408414623481,0.937075620747175,0.557904365526621,0.32845128068323,-0.465269167337381,0.429728337481331,-0.482758990163821,0.410120748462164,-0.636433776166612,0.248300219956042,0.107278334389494,0.863671432679375,-0.230219844280965,0.709485304322387
"ENSG00000198830","blue",-0.608371899517703,0.276263142576337,-0.592474302737533,0.29244945817497,0.851603344429242,0.0670746906948012,-0.510537908255312,0.379423712479854,-0.693120695922776,0.194404925865758,-0.558866747124787,0.327434759378447,0.288787029233975,0.637481690428521,0.400654344398905,0.503868111685125,-0.63393695060064,0.250755593809492,0.16133221501827,0.795480046969985,0.0934258681514976,0.88121976293284,-0.693709553624066,0.193864697312338
"ENSG00000261244","blue",-0.606246671456815,0.278412905150958,-0.436096896685413,0.462883706969434,0.882936940993379,0.0472266230349393,-0.857250271410944,0.0633390945101143,-0.208156443591675,0.736893561140758,-0.482064286798215,0.410895542313941,0.471802907855799,0.422378970258475,-0.0165073454869755,0.978983149518613,-0.471922891651286,0.42224427890044,-0.416588376821072,0.485351601173954,-0.11661114762895,0.851863260552426,-0.670148182341085,0.215804944300515
"ENSG00000178184","blue",-0.603806759082836,0.280886388970557,-0.375843481626587,0.532979142614602,0.943537718324539,0.015968301753502,-0.33487294605878,0.581735161425756,-0.540845709072085,0.346599333683908,0.0719651864169258,0.908450231213319,0.599704880196271,0.28505762800341,-0.24720512725488,0.688484465315681,-0.860961037965424,0.0609210241254512,-0.0906008710514821,0.884801400880195,0.54573181197117,0.34137637844119,-0.203283822461208,0.742964870016406
"ENSG00000132821","blue",0.599807122823842,0.284953460703147,0.388092802522309,0.518565529671011,-0.853610033351831,0.0657395725564646,0.8952799218279,0.0400347001747661,0.0637529489226984,0.918882244869608,0.409602023363275,0.493452420194438,-0.484004795233601,0.408732166679161,0.153565908801572,0.805245052827908,0.400810187841945,0.503686314704361,0.563536007763345,0.322514143251755,0.151301520332708,0.808094468246866,0.582418706007139,0.302810499015791
"ENSG00000122375","blue",0.590802915650842,0.294165119697243,0.341083474549322,0.574293010900148,-0.675863154599395,0.210422976579647,-0.0115486096378486,0.985296180378533,0.365352474899648,0.545385483731,-0.450640937136099,0.446285481350342,-0.32318076098693,0.595793116026133,0.482904585764718,0.409958410448992,0.613528663657558,0.27106522028094,0.122089781813887,0.844937516148366,-0.657168420311668,0.228166966913388,-0.415725750482043,0.4863503046008
"ENSG00000261713","blue",-0.589406441810559,0.295600583277984,-0.296992016750074,0.627492945348378,0.920444644326108,0.0266125447170439,-0.613042135835509,0.27155451291098,-0.199163562591861,0.748103637003373,0.00190477470858208,0.997574766983748,0.649857396520844,0.235212805563397,-0.417837077091026,0.483906691049144,-0.668898290924453,0.216987030126026,-0.462663550606852,0.43266721864304,0.285337434173584,0.64168899124386,-0.271732690396114,0.658325434586998
"ENSG00000147872","blue",0.58547159717113,0.299655011870388,0.467038820842424,0.427734930111547,-0.93720394653212,0.0187110756962132,0.452086046578377,0.444643601977455,0.662783670494801,0.222795621197006,0.280720728384966,0.647326807040182,-0.511613011244308,0.378247125213493,-0.109140447863818,0.86131443824261,0.815253016257716,0.0926366543406806,-0.065219797344179,0.917018482970199,-0.335781499730303,0.580645332113056,0.548095886594919,0.338856413193378
"ENSG00000256204","blue",-0.58404781048979,0.301125584287751,-0.275251938184012,0.654015427604201,0.894427210354183,0.0405193153333206,-0.514315425190283,0.375293492347722,-0.200348035161195,0.746625914811712,0.125910618271737,0.840110225002197,0.641186928937173,0.243644115430744,-0.494862200640716,0.396677111530005,-0.682786515236186,0.203954170964282,-0.446648377618421,0.450828638856537,0.378101868271241,0.530315815574231,-0.133362106225035,0.830702777920199
"ENSG00000141084","blue",-0.577439285443199,0.307975471900079,-0.334546687052452,0.5821266072011,0.958840657030252,0.00996177916410666,-0.521596802187364,0.367363098767645,-0.411330516968963,0.491445576726578,-0.0459418953183327,0.941525545807697,0.662610532598529,0.222960710471739,-0.259912473069061,0.672833836686968,-0.801735479829143,0.102764791455326,-0.242362434364699,0.694462785640718,0.387529258719302,0.519226901521908,-0.365251164495929,0.545505561365968
"ENSG00000172819","blue",-0.577121404575028,0.308305959501747,-0.350967795421019,0.562485409052598,0.96282013257444,0.00855773112753241,-0.513799987799094,0.375856416125528,-0.453971792419033,0.442503115508801,-0.0798028810240215,0.898499767973372,0.651996733807162,0.233144993035692,-0.207049731538501,0.738271970549916,-0.815425319734602,0.0925096348292256,-0.195224585897689,0.753020417157236,0.386683882614779,0.520219348847606,-0.400617146222335,0.50391150669508
"ENSG00000110092","blue",-0.574620736776837,0.310908965425812,-0.317566835247887,0.602564221512116,0.88647636740444,0.0451259318754792,-0.234987165422292,0.703581857274341,-0.479985950396447,0.413215500791234,0.233643085337346,0.705245550651576,0.594865300354342,0.289999674495995,-0.377782024556955,0.530692848132845,-0.841444774797551,0.0739598986375301,-0.122825528367058,0.8440077850264,0.627957206031728,0.256662434040025,-0.0262278184549626,0.96660953341359
"ENSG00000197536","blue",-0.572309309565368,0.313319958692226,-0.36033688816357,0.551336307626666,0.937560472295265,0.0185529664005052,-0.723045909995387,0.167504065795964,-0.303442730428537,0.619658531030575,-0.279928187040585,0.648295442637375,0.614849941489577,0.269737616285307,-0.143136318263172,0.818377418239288,-0.661503944215024,0.224016654060415,-0.344734594014162,0.569926124463555,0.130018496538392,0.834922915473607,-0.573214408425507,0.312375305065233
"ENSG00000224934","blue",-0.569428324611724,0.316331686885604,-0.352504316389335,0.560654062914423,0.907133070479801,0.0334951094113405,-0.800993685328202,0.103329758094529,-0.198861520535745,0.748480516278407,-0.326790530451143,0.591446498953367,0.587330517435603,0.297737813988888,-0.16046969046053,0.796563938372287,-0.568317324629954,0.317495064468678,-0.442600870261681,0.455444663531447,0.0212307509385203,0.972970199220837,-0.591899229514092,0.293039470268159
"ENSG00000134324","blue",0.566440192603374,0.31946315783456,0.481502184152204,0.41152269575044,-0.907442285508664,0.0333295524343174,0.48722375485865,0.405149364639852,0.664287311150583,0.221363302326716,0.382580037021159,0.525042549785857,-0.46808106548207,0.426561889516651,-0.205779997538472,0.739853830162063,0.766130495972381,0.1308999786886,-0.0920248211062165,0.882995945890363,-0.249258393447608,0.685951991930978,0.635322758970414,0.24939198611435
"ENSG00000234664","blue",-0.564824986257722,0.321159102085482,-0.288897118320307,0.637347495140842,0.928422849810244,0.0227392881488458,-0.439927705429297,0.458498956457928,-0.364565480661396,0.546318399312151,0.104744268856092,0.866879722832961,0.672938223634297,0.213172748378166,-0.388404443897976,0.518199862196425,-0.802362656868755,0.102287853050608,-0.278077719654178,0.650557970819901,0.474121480675492,0.419777928154255,-0.206843081202259,0.738529390081527
"ENSG00000198932","blue",-0.558961516894966,0.327334701194875,-0.297066128981503,0.627402841457403,0.930881072834347,0.0215861244681597,-0.676843040256176,0.20950400106865,-0.233727766273786,0.705140716802837,-0.122042885813881,0.844996779476543,0.66951057828426,0.216407734839868,-0.308800622652388,0.613164162368554,-0.68033293559581,0.206240191047173,-0.422607084831277,0.478395600318518,0.217542893525804,0.725216271144997,-0.434423429262213,0.464802008315239
"ENSG00000034239","blue",0.554986470792283,0.331538161758323,0.256440970191869,0.677104038979608,-0.614051737006977,0.270539435657761,0.114660286192176,0.854330511212897,0.107197044559616,0.863774337255272,-0.475498258980256,0.418235161047093,-0.338961430339257,0.576833896197312,0.644062898324138,0.240838518468612,0.461827069806925,0.433611645430745,0.372478328126062,0.536952566149092,-0.514049114121852,0.375584312897992,-0.45507783427177,0.441248733803066
"ENSG00000273259","blue",0.554938714813402,0.331588743770441,0.357408968530098,0.554815917441411,-0.838777348514413,0.0758020795782405,0.0565063171938094,0.928092227650929,0.651900999259021,0.233237419988738,-0.247680370231969,0.687898184200065,-0.506960828105139,0.3833447272662,0.239026491294436,0.698585366929078,0.886349547712014,0.0452006764353823,-0.107982065869546,0.862780618923837,-0.728173143302963,0.163011992272545,-0.019032288404081,0.975768800814755
"ENSG00000157445","blue",-0.548907262901497,0.337992606904871,-0.452987806298161,0.443619738776652,0.904451421649879,0.0349418447478033,-0.350451302978611,0.563101258528823,-0.73617448130116,0.156073108610003,-0.243148341635072,0.69349206931055,0.495663813049454,0.395790433613536,0.15002058409993,0.809706790412059,-0.850999196728286,0.0674782852856922,0.17489576999616,0.778456319896814,0.407103014696324,0.496356876955964,-0.518735843183443,0.370474187452741
"ENSG00000232931","blue",-0.543960615767884,0.343267408284242,-0.379918513074261,0.528175360916482,0.930355371416153,0.0218310984160448,-0.655044234719245,0.230208039860595,-0.436055419870259,0.462931231133217,-0.334674695195567,0.581973017206525,0.595235023988432,0.289621340721399,-0.00675102802152536,0.991404389449122,-0.718012248079022,0.171948244358401,-0.182833250025165,0.768513011586238,0.168460107434453,0.786528787827139,-0.64672888190817,0.238245686944929
"ENSG00000115112","blue",0.540688248880697,0.346767975755346,0.408769468354049,0.49441965661642,-0.924395685569474,0.0246698365642294,0.572306581640842,0.313322806934084,0.545751732706003,0.341355124702045,0.341897689358696,0.573318640886813,-0.562182268166444,0.323938818241085,-0.0788039501664699,0.899767640440878,0.761719634824535,0.13452404787157,0.0526338457271122,0.933015461512506,-0.225532411422665,0.715296500064623,0.648019985926153,0.23699276412008
"ENSG00000155760","blue",-0.536804335563046,0.350934103191027,-0.305148910258611,0.617589175005965,0.902783151450809,0.0358516834545034,-0.24429215617031,0.69207963489255,-0.551712821650677,0.335010006532965,0.165899895670016,0.789742673129324,0.634903362058132,0.249804452339026,-0.290207782000071,0.635750193778009,-0.898777354532279,0.0380665924947661,-0.0446556143927214,0.943161608265299,0.631145022467413,0.253508874321125,-0.149474766180727,0.810393911198084
"ENSG00000230606","blue",-0.536673599025588,0.351074552638164,-0.489592759203736,0.40251728758471,0.852340966239231,0.066582953939431,-0.57313508594722,0.312458064959893,-0.606026971952495,0.278635391389369,-0.531420343763665,0.356729493189643,0.403572371559378,0.500466378725175,0.312360841234696,0.608855325043182,-0.655500530204158,0.229769176775291,0.0699498692051667,0.911009744372112,0.0839244497421006,0.893269641305537,-0.754579422779596,0.140452174862395
"ENSG00000146966","blue",-0.524266000312376,0.364466280356202,-0.351035964093501,0.562404136359457,0.913574114193796,0.0301014825659205,-0.707299031834797,0.181517050954729,-0.363280189767476,0.547842667241505,-0.351567814798092,0.561770124532445,0.607505535496209,0.277138977417098,-0.0352214082458757,0.95516398404566,-0.675624049421558,0.210647389138608,-0.251918728353622,0.68267282390588,0.111654571683002,0.858132923803518,-0.670103241907978,0.215847415662275
"ENSG00000179604","blue",0.503800182946673,0.386817243557762,0.395072509867734,0.510388390322814,-0.897559734840098,0.0387481922489409,0.369139514436688,0.540900608221542,0.698156174139302,0.189799066769268,0.22389931015984,0.717322648695651,-0.552941325760992,0.333706063232821,-0.109491445832228,0.86087021202586,0.864786024667443,0.0584595894013926,-0.141448848909522,0.820504108393636,-0.409935279824585,0.493065364238424,0.546960104896682,0.340066509822513
"ENSG00000115252","blue",-0.502085868741755,0.38870382167075,-0.387754809560936,0.518962175899128,0.89861902535322,0.0381550037664111,-0.553046268174402,0.333594735644445,-0.563628851594352,0.322416492705957,-0.360965374389024,0.550589947865683,0.561344866096107,0.324820894240537,0.119418085150572,0.848314332845779,-0.763938587914615,0.132697237252991,-0.00935599649233752,0.988087749079529,0.221817910463901,0.719906120114865,-0.683490953515189,0.203299161510792
"ENSG00000004809","blue",0.498165543547406,0.393026231539311,0.439857933646608,0.458578735825838,-0.844906685262329,0.0715900895346119,0.586358270692319,0.298740143625907,0.572719448912674,0.312891805076406,0.511813539965945,0.378027764487693,-0.450934884558905,0.445951400347098,-0.27577036398489,0.653380893889037,0.666156991825547,0.219585875212296,-0.0413667179706605,0.947345284159118,-0.0878534392888516,0.88828558551612,0.774069008953597,0.124452187246563
"ENSG00000160200","blue",0.49622021056204,0.395175266771057,0.261790848682375,0.670525015567112,-0.847317555833456,0.0699539740476686,0.127606321961505,0.837968603903757,0.556577642828889,0.329853938780194,-0.279554708500378,0.648751985016978,-0.620833107824515,0.263747582975341,0.340440181354419,0.575063055816283,0.90460402539749,0.0348589918708141,-0.00013601564787824,0.999826819498953,-0.716723243418977,0.17309166753446,0.0309413126031877,0.960610584140637
"ENSG00000255571","blue",0.493560104253226,0.398118376430422,0.189493058016427,0.760181729210304,-0.755507069004619,0.139677746880867,0.151242595582073,0.808168630190653,0.280921431454611,0.647081546974311,-0.440042580246465,0.458367611401462,-0.581871346256277,0.303377154241988,0.594534157114544,0.290338638760384,0.729474326039903,0.161877636023726,0.258443047339993,0.674640837057736,-0.653167547932723,0.232015442686293,-0.206330823970386,0.739167546575717
"ENSG00000187840","blue",0.492708122099897,0.399062082033938,0.244567238770077,0.691740012857126,-0.926662755812381,0.0235767902151195,0.567316534789057,0.318543965512054,0.341434959111303,0.573872352073706,0.0598656047694491,0.923822298447076,-0.730176213632915,0.161266692415936,0.284143718784149,0.643145960526216,0.792010557372766,0.110245210360905,0.28930951822847,0.636844833457192,-0.346658676395798,0.567627347400203,0.445396474660469,0.452255278691076
"ENSG00000158158","blue",-0.487861978348112,0.404439874431187,-0.251587677767758,0.68308075448887,0.92869907937583,0.022608741813988,-0.482851337178823,0.410017780500562,-0.425416814567425,0.475155652559937,-0.0189251517468193,0.975905186874197,0.727243813153942,0.163823574197997,-0.258615154752911,0.674429152888367,-0.848581272300552,0.0691010733186411,-0.194962383112298,0.753347849125681,0.430699355988491,0.469077086071167,-0.412095965198835,0.490557411619725
"ENSG00000138311","blue",0.484390921341584,0.408302009919112,0.232897666792497,0.706168463244685,-0.758959232889486,0.136806902026196,0.90634678058084,0.0339172781496437,-0.129164647410476,0.836000902439251,0.301300251235403,0.622258727602689,-0.547236622004654,0.339771801072623,0.318166188080482,0.601840680639277,0.326331143732063,0.591999341322735,0.709019886424059,0.179970048177849,0.179538935406368,0.772638038152353,0.520639288828964,0.368403619227554
"ENSG00000172020","blue",0.480164187754007,0.413016423810419,0.162121219044074,0.794488680726425,-0.785150384155147,0.115616344977394,0.74675059131467,0.147037760229291,-0.108710129706147,0.861859076306449,0.0173499826421707,0.977910424346171,-0.645064047115268,0.23986394397402,0.537974301088422,0.349677833470106,0.454102554863246,0.442354774086224,0.710127746644866,0.178976115864597,-0.0712987019605903,0.909296645636972,0.283959791144065,0.643370498187734
"ENSG00000124222","blue",-0.465303395672612,0.429689761427381,-0.295472165358179,0.629341223408745,0.855168478922127,0.0647084784223365,-0.786089049160213,0.114876897139443,-0.245613289050656,0.690448762102476,-0.41050906686311,0.492399096425139,0.605877827257873,0.278786454563133,-0.0389015198858311,0.950481542133625,-0.582962603399301,0.302247698927234,-0.338351408886256,0.577564704296961,-0.00944984978170724,0.987968256642954,-0.736591605578263,0.15571378561611
"ENSG00000150551","blue",0.451301142910206,0.445535213350864,0.187246750680094,0.762990615055597,-0.80330780620248,0.101570384121645,0.841354890693197,0.0740217456722952,-0.0402894052445815,0.948715817535355,0.223361177915273,0.717990467331467,-0.649914555646301,0.235157492538053,0.347751793546476,0.566322132535005,0.463201000266783,0.432060657563107,0.634429605980792,0.250270600782925,0.0404595239366656,0.948499392302612,0.529562046034506,0.358735177522981
"ENSG00000175874","blue",0.345723881607483,0.568743966678585,0.0869294007872106,0.889457606520267,-0.829798024530918,0.0821051053428326,0.671186264310425,0.214824542373893,0.143174096952115,0.818329812350117,0.0937909527490767,0.880756963858633,-0.800912071298616,0.103391974377985,0.345336542134218,0.569206766732879,0.692166845726244,0.195280905530944,0.431377032801822,0.468298512061811,-0.208434837588996,0.736546873702063,0.552749730564772,0.333909339955545
"ENSG00000077942","blue",0.344560633172131,0.570134047832998,0.0828921471498984,0.894579429755401,-0.75171081434761,0.142854934829275,0.822662782598483,0.0872227998005288,-0.0745893059825404,0.905118081650448,0.1980709443256,0.749467085722806,-0.713755135867873,0.175732808246423,0.366199056802654,0.544382277549711,0.476471874448379,0.417144950526761,0.625829740840556,0.258772851352318,0.0299514365202076,0.96187034916649,0.576891142186461,0.308545410579203
"ENSG00000106624","blue",0.335061119639786,0.581509412534807,0.133201385263039,0.830905588478151,-0.848986727610113,0.0688281158182013,0.561371578389416,0.32479274753516,0.354877287596845,0.557827996514727,0.141156883691789,0.820872120151091,-0.782788283973201,0.117483408725221,0.175337003589961,0.777903204860644,0.803002529898785,0.10180195383543,0.199024345591269,0.748277344988818,-0.303634453885905,0.619425938456643,0.624141003138623,0.260451350059614
"ENSG00000143816","brown",0.718856937399336,0.1712001382195,0.461985942789442,0.433432234525948,-0.554670866944959,0.331872477839677,0.390234807448922,0.516053240768961,-0.116511767801205,0.851988932355342,-0.150044563240751,0.809676604802609,-0.0367070484143242,0.953273632110462,0.498477758089846,0.392681581406375,0.0763497833021453,0.902882965145665,0.602232036433501,0.282485829562861,-0.0569059160609677,0.927584261253791,-0.394378685734388,0.511200061357243
"ENSG00000169436","brown",0.648970344487347,0.236071663548797,0.513477968262434,0.37620820562211,-0.339757906646487,0.575879971450105,0.725297584583731,0.165526982458931,-0.402329595421437,0.501914581006603,0.371457501624319,0.538159059472304,0.245021284197584,0.691179493196612,0.164562818688307,0.79142169224977,-0.397425905539929,0.507637234084164,0.763178939746562,0.133321804393816,0.586964958620828,0.298114581446869,-0.0372803124754801,0.952544229266821
"ENSG00000124780","brown",-0.6154778823052,0.269107276078557,-0.356184360449311,0.556272512161769,0.440138152103676,0.458258343151744,-0.529159462787416,0.359170052933451,0.356153505177393,0.556309221990381,0.0678572448338424,0.913667823544355,0.0275257182849433,0.964957593112911,-0.536285178203173,0.351491912338046,0.108115577772193,0.862611621496572,-0.784452964160424,0.116166669518005,-0.162154439940823,0.79444694225111,0.309603469383197,0.612192038499733
"ENSG00000044090","brown",0.535670963393654,0.352152137617637,0.424918322760217,0.4757301283534,-0.212993113792189,0.730873409376704,0.728326504675372,0.162878174350825,-0.512811608570843,0.376936419543557,0.404222355969491,0.499709299640425,0.282048529291286,0.645704507489073,0.142881052283677,0.818699092292284,-0.514021203227066,0.375614795657756,0.789388635130498,0.112288949404264,0.692427220886249,0.195041676543418,-0.00416664310475961,0.994694880580594
"ENSG00000254636","brown",0.495267690195163,0.396228533938297,0.258084674633832,0.675081651305824,-0.322274594951872,0.596885146516791,0.65864361912214,0.226752433469371,-0.544316195903079,0.342887562579649,0.0629771600722178,0.919868024890382,-0.0114538518200737,0.985416821799338,0.500421605661779,0.3905373975456,-0.275363004648664,0.653879478168141,0.901951252350094,0.0363081673425677,0.386980873423794,0.519870646622153,-0.164151255694078,0.791938584355986
"ENSG00000243811","brown",0.482981914266356,0.409872195795833,0.259046866571702,0.673898211734152,-0.549934723184754,0.336899543594008,0.943974527589133,0.0157844108768947,-0.394182532982896,0.511429578619194,0.363401886324511,0.547698308166,-0.279175336163464,0.649215784949118,0.317870709284709,0.602197364529683,-0.0409409230798349,0.947886963760179,0.871635743480599,0.0541322438532544,0.457624459242379,0.438363591664779,0.369049120729494,0.54100757458216
"ENSG00000175220","brown",0.482926480279639,0.409933999514828,0.183795527606543,0.767308563756589,-0.569540606590031,0.316214171941537,0.79262187200193,0.109770330807345,-0.405724866972072,0.497960138107068,0.0649500425801049,0.917361217168653,-0.372455359397472,0.536979706555327,0.566320045897571,0.319589231726499,0.0664347362894575,0.915474929949061,0.905951868318221,0.0341299489234149,0.217242926684179,0.725589066626938,0.107782557190619,0.863033158705261
"ENSG00000103528","brown",0.45703638736475,0.439029458328996,0.448587503223826,0.448620823681013,-0.0190821900909391,0.975705275552348,0.625245789926844,0.259352932816707,-0.504234697688575,0.386339412618205,0.525365063535656,0.363275113708648,0.510865449880527,0.379065159915126,-0.0763303528084118,0.902907632624315,-0.701863598639208,0.18642805186533,0.636870466768237,0.24787145087798,0.832283216358716,0.0803451201652266,-0.00174664504342023,0.997776103590868
"ENSG00000242732","brown",-0.456876990365384,0.439209980610915,-0.20237625120706,0.744096406157525,0.419169493383506,0.4823659175091,-0.80233141323754,0.102311596428049,0.532750881640303,0.355295120475495,-0.152420067637535,0.806686807441134,0.186067332930934,0.764465904437552,-0.491342444373275,0.400575878287121,0.163627975327624,0.792595836874625,-0.945582271963865,0.015113580660308,-0.407899160744672,0.495431175398859,-0.0665912099811635,0.915276142636751
